ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,PartOfCumulativeCountSeries,AgeRange,Subpopulation,PlaceOfAcquisition,DiagnosisCertainty,SourceName,CountValue
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/6/2004,30/6/2004,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,330
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/7/2004,31/7/2004,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,336
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/8/2004,31/8/2004,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,268
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/9/2004,30/9/2004,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,304
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/10/2004,31/10/2004,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,303
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/11/2004,30/11/2004,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,248
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/12/2004,31/12/2004,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,341
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/1/2005,31/1/2005,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,289
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/2/2005,28/2/2005,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,196
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/3/2005,31/3/2005,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,145
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/4/2005,30/4/2005,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,88
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/5/2005,31/5/2005,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,107
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/6/2005,30/6/2005,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,169
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/7/2005,31/7/2005,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,221
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/8/2005,31/8/2005,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,305
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/9/2005,30/9/2005,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,374
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/10/2005,31/10/2005,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,396
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/11/2005,30/11/2005,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,304
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/12/2005,31/12/2005,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,380
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/1/2006,31/1/2006,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,375
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/2/2006,28/2/2006,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,352
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/3/2006,31/3/2006,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,282
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/4/2006,30/4/2006,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,146
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/5/2006,31/5/2006,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,192
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/6/2006,30/6/2006,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,200
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/7/2006,31/7/2006,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,199
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/8/2006,31/8/2006,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,230
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/9/2006,30/9/2006,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,185
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/10/2006,31/10/2006,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,162
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/11/2006,30/11/2006,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,209
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/12/2006,31/12/2006,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,194
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/1/2007,31/1/2007,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,367
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/2/2007,28/2/2007,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,292
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/3/2007,31/3/2007,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,202
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/4/2007,30/4/2007,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,222
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/5/2007,31/5/2007,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,332
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/6/2007,30/6/2007,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,270
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/7/2007,31/7/2007,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,360
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/8/2007,31/8/2007,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,392
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/9/2007,30/9/2007,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,196
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/10/2007,31/10/2007,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,268
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/11/2007,30/11/2007,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,227
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/12/2007,31/12/2007,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,235
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/1/2008,31/1/2008,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,275
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/2/2008,29/2/2008,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,249
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/3/2008,31/3/2008,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,179
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/4/2008,30/4/2008,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,338
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/5/2008,31/5/2008,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,335
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/6/2008,30/6/2008,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,287
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/7/2008,31/7/2008,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,433
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/8/2008,31/8/2008,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,405
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/9/2008,30/9/2008,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,296
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/10/2008,31/10/2008,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,361
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/11/2008,30/11/2008,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,327
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/12/2008,31/12/2008,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,423
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/1/2009,31/1/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,270
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/2/2009,28/2/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,244
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/3/2009,31/3/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,204
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/4/2009,30/4/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,321
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/5/2009,31/5/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,227
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/6/2009,30/6/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,190
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/7/2009,31/7/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,198
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/8/2009,31/8/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,173
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/9/2009,30/9/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,150
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/10/2009,31/10/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,165
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/11/2009,30/11/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,163
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/12/2009,31/12/2009,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,223
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/1/2010,31/1/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,245
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/2/2010,28/2/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,238
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/3/2010,31/3/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,274
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/4/2010,30/4/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,246
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/5/2010,31/5/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,292
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/6/2010,30/6/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,523
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/7/2010,31/7/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,466
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/8/2010,31/8/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,366
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/9/2010,30/9/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,625
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/10/2010,31/10/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,551
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/11/2010,30/11/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,305
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,JOHOR,MY-01,NA,NA,1/12/2010,31/12/2010,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,275
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/1/1993,31/1/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,9
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/2/1993,28/2/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,6
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/3/1993,31/3/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/4/1993,30/4/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/5/1993,31/5/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/6/1993,30/6/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/7/1993,31/7/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,5
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/8/1993,31/8/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,3
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/9/1993,30/9/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/10/1993,31/10/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,5
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/11/1993,30/11/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,4
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/12/1993,31/12/1993,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/1/1994,31/1/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/2/1994,28/2/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/3/1994,31/3/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,4
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/4/1994,30/4/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/5/1994,31/5/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/6/1994,30/6/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/7/1994,31/7/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/8/1994,31/8/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/9/1994,30/9/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,3
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/10/1994,31/10/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/11/1994,30/11/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/12/1994,31/12/1994,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/1/1995,31/1/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/2/1995,28/2/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/3/1995,31/3/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,2
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/4/1995,30/4/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/5/1995,31/5/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/6/1995,30/6/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/7/1995,31/7/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,8
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/8/1995,31/8/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,18
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/9/1995,30/9/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,23
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/10/1995,31/10/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,17
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/11/1995,30/11/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,13
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/12/1995,31/12/1995,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,7
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/1/1996,31/1/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,8
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/2/1996,29/2/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,8
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/3/1996,31/3/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/4/1996,30/4/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,1
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/5/1996,31/5/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,0
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/6/1996,30/6/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,6
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/7/1996,31/7/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,17
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/8/1996,31/8/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,28
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/9/1996,30/9/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,23
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/10/1996,31/10/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,13
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/11/1996,30/11/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,12
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/12/1996,31/12/1996,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,6
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/1/1997,31/1/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,14
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/2/1997,28/2/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,11
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/3/1997,31/3/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,12
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/4/1997,30/4/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,12
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/5/1997,31/5/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,21
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/6/1997,30/6/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,107
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/7/1997,31/7/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,186
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/8/1997,31/8/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,106
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/9/1997,30/9/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,33
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/10/1997,31/10/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,40
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/11/1997,30/11/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,25
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/12/1997,31/12/1997,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,18
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/1/1998,31/1/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,23
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/2/1998,28/2/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,33
Dengue,38362002,Dengue virus,12637,0,MALAYSIA,MY,KELANTAN,MY-03,NA,NA,1/3/1998,31/3/1998,0,0-130,None specified,NA,NA,Malaysia Dengue Surveillance System,11
